,bike_id,weekday,start_hour,start_time,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_time,end_station_id,end_station_name,end_station_latitude,end_station_longitude,trip_duration,subscriber,birth_year,gender,gender_category,trip_duration_min,start_year,start_month,start_week,start_day,end_year,end_month,end_week,end_day,end_hour,days_category,peak_hours,avg_trip_duration_each_hour,day_of_week,hours_category
19607,18226,Thu,0,2013-09-26 00:11:01,472,E 32 St & Park Ave,40.7457121,-73.98194829,2013-09-26 00:33:34,2004,6 Ave & Broome St,40.724399,-74.004704,1353,Subscriber,1956.0,1,Male,22,2013,9,39,26,2013,9,39,26,0,Weekdays,Normal hours,13.1,5,0am - 5am
19621,19863,Thu,5,2013-09-12 05:14:25,499,Broadway & W 60 St,40.76915505,-73.98191841,2013-09-12 06:50:11,137,E 56 St & Madison Ave,40.761628,-73.972924,2697,Subscriber,1955.0,1,Male,44,2013,9,37,12,2013,9,37,12,6,Weekdays,Normal hours,10.2,5,0am - 5am
19703,16843,Thu,0,2013-09-12 00:46:40,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,2013-09-12 00:57:52,526,E 33 St & 5 Ave,40.74765947,-73.98490707,672,Subscriber,1979.0,2,Female,11,2013,9,37,12,2013,9,37,12,0,Weekdays,Normal hours,13.1,5,0am - 5am
19715,15235,Sat,4,2013-09-28 04:14:05,257,Lispenard St & Broadway,40.71939226,-74.00247214,2013-09-28 04:23:44,458,11 Ave & W 27 St,40.751396,-74.005226,579,Subscriber,1986.0,1,Male,9,2013,9,39,28,2013,9,39,28,4,Weekend,Normal hours,11.6,7,0am - 5am
19717,19512,Tue,5,2013-09-17 05:51:33,456,E 53 St & Madison Ave,40.7597108,-73.97402311,2013-09-17 05:55:27,546,E 30 St & Park Ave S,40.74444921,-73.98303529,234,Subscriber,1960.0,1,Male,3,2013,9,38,17,2013,9,38,17,5,Weekdays,Normal hours,10.2,3,0am - 5am
19731,17649,Tue,0,2013-09-03 00:50:57,346,Bank St & Hudson St,40.73652889,-74.00618026,2013-09-03 01:23:56,435,W 21 St & 6 Ave,40.74173969,-73.99415556,1979,Non-Subscriber,,0,Unknown,32,2013,9,36,3,2013,9,36,3,1,Weekdays,Normal hours,13.1,3,0am - 5am
19735,20597,Sun,4,2013-09-01 04:19:04,462,W 22 St & 10 Ave,40.74691959,-74.00451887,2013-09-01 05:16:03,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,2697,Non-Subscriber,,0,Unknown,44,2013,9,35,1,2013,9,35,1,5,Weekend,Normal hours,11.6,1,0am - 5am
19799,18181,Mon,0,2013-09-02 00:46:08,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,2013-09-02 01:12:09,223,W 13 St & 7 Ave,40.73781509,-73.99994661,1561,Non-Subscriber,,0,Unknown,26,2013,9,36,2,2013,9,36,2,1,Weekdays,Normal hours,13.1,2,0am - 5am
19838,14575,Mon,2,2013-09-02 02:59:21,237,E 11 St & 2 Ave,40.73047309,-73.98672378,2013-09-02 03:12:04,306,Cliff St & Fulton St,40.70823502,-74.00530063,763,Subscriber,1989.0,1,Male,12,2013,9,36,2,2013,9,36,2,3,Weekdays,Normal hours,12.2,2,0am - 5am
19879,17012,Wed,0,2013-09-11 00:11:17,401,Allen St & Rivington St,40.72019576,-73.98997825,2013-09-11 00:20:16,331,Pike St & Monroe St,40.71173107,-73.99193043,539,Subscriber,1975.0,2,Female,8,2013,9,37,11,2013,9,37,11,0,Weekdays,Normal hours,13.1,4,0am - 5am
