,start_station_id,start_station_name,end_station_name,start_station_latitude,start_station_longitude,average_daily_rides
491,479,9 Ave & W 45 St,8 Ave & W 52 St,40.76019252,-73.9912551,7.607142857142857
492,479,9 Ave & W 45 St,Broadway & W 41 St,40.76019252,-73.9912551,7.607142857142857
494,479,9 Ave & W 45 St,W 56 St & 6 Ave,40.76019252,-73.9912551,7.607142857142857
497,479,9 Ave & W 45 St,W 45 St & 6 Ave,40.76019252,-73.9912551,7.607142857142857
504,479,9 Ave & W 45 St,W 49 St & 5 Ave,40.76019252,-73.9912551,7.607142857142857
507,479,9 Ave & W 45 St,W 33 St & 7 Ave,40.76019252,-73.9912551,7.607142857142857
508,479,9 Ave & W 45 St,W 26 St & 10 Ave,40.76019252,-73.9912551,7.607142857142857
510,479,9 Ave & W 45 St,Broadway & W 29 St,40.76019252,-73.9912551,7.607142857142857
511,479,9 Ave & W 45 St,Broadway & W 36 St,40.76019252,-73.9912551,7.607142857142857
513,479,9 Ave & W 45 St,St Marks Pl & 1 Ave,40.76019252,-73.9912551,7.607142857142857
516,479,9 Ave & W 45 St,E 11 St & 2 Ave,40.76019252,-73.9912551,7.607142857142857
517,479,9 Ave & W 45 St,W 38 St & 8 Ave,40.76019252,-73.9912551,7.607142857142857
522,479,9 Ave & W 45 St,5 Ave & E 29 St,40.76019252,-73.9912551,7.607142857142857
523,479,9 Ave & W 45 St,E 16 St & 5 Ave,40.76019252,-73.9912551,7.607142857142857
524,479,9 Ave & W 45 St,Henry St & Atlantic Ave,40.76019252,-73.9912551,7.607142857142857
526,479,9 Ave & W 45 St,Central Park S & 6 Ave,40.76019252,-73.9912551,7.607142857142857
528,479,9 Ave & W 45 St,Grand St & Greene St,40.76019252,-73.9912551,7.607142857142857
531,479,9 Ave & W 45 St,South St & Gouverneur Ln,40.76019252,-73.9912551,7.607142857142857
534,479,9 Ave & W 45 St,W 46 St & 11 Ave,40.76019252,-73.9912551,7.607142857142857
535,479,9 Ave & W 45 St,E 13 St & Avenue A,40.76019252,-73.9912551,7.607142857142857
537,479,9 Ave & W 45 St,Pershing Square S,40.76019252,-73.9912551,7.607142857142857
539,479,9 Ave & W 45 St,E 23 St & 1 Ave,40.76019252,-73.9912551,7.607142857142857
543,527,E 33 St & 1 Ave,E 52 St & 2 Ave,40.74315566,-73.97434726,6.785714285714286
544,527,E 33 St & 1 Ave,W 33 St & 7 Ave,40.74315566,-73.97434726,6.785714285714286
545,527,E 33 St & 1 Ave,8 Ave & W 31 St,40.74315566,-73.97434726,6.785714285714286
546,527,E 33 St & 1 Ave,Pershing Square S,40.74315566,-73.97434726,6.785714285714286
547,527,E 33 St & 1 Ave,E 39 St & 2 Ave,40.74315566,-73.97434726,6.785714285714286
548,527,E 33 St & 1 Ave,6 Ave & W 33 St,40.74315566,-73.97434726,6.785714285714286
549,527,E 33 St & 1 Ave,Canal St & Rutgers St,40.74315566,-73.97434726,6.785714285714286
550,527,E 33 St & 1 Ave,E 31 St & 3 Ave,40.74315566,-73.97434726,6.785714285714286
551,527,E 33 St & 1 Ave,E 27 St & 1 Ave,40.74315566,-73.97434726,6.785714285714286
552,527,E 33 St & 1 Ave,E 23 St & 1 Ave,40.74315566,-73.97434726,6.785714285714286
553,527,E 33 St & 1 Ave,8 Ave & W 52 St,40.74315566,-73.97434726,6.785714285714286
554,527,E 33 St & 1 Ave,St Marks Pl & 1 Ave,40.74315566,-73.97434726,6.785714285714286
555,527,E 33 St & 1 Ave,E 16 St & 5 Ave,40.74315566,-73.97434726,6.785714285714286
556,527,E 33 St & 1 Ave,2 Ave & E 31 St,40.74315566,-73.97434726,6.785714285714286
557,527,E 33 St & 1 Ave,E 33 St & 1 Ave,40.74315566,-73.97434726,6.785714285714286
558,527,E 33 St & 1 Ave,W 44 St & 5 Ave,40.74315566,-73.97434726,6.785714285714286
559,527,E 33 St & 1 Ave,W 20 St & 11 Ave,40.74315566,-73.97434726,6.785714285714286
560,527,E 33 St & 1 Ave,W 21 St & 6 Ave,40.74315566,-73.97434726,6.785714285714286
561,527,E 33 St & 1 Ave,1 Ave & E 44 St,40.74315566,-73.97434726,6.785714285714286
562,527,E 33 St & 1 Ave,Broadway & W 60 St,40.74315566,-73.97434726,6.785714285714286
563,527,E 33 St & 1 Ave,E 10 St & Avenue A,40.74315566,-73.97434726,6.785714285714286
564,527,E 33 St & 1 Ave,E 15 St & 3 Ave,40.74315566,-73.97434726,6.785714285714286
567,527,E 33 St & 1 Ave,5 Ave & E 29 St,40.74315566,-73.97434726,6.785714285714286
568,527,E 33 St & 1 Ave,Broadway & E 14 St,40.74315566,-73.97434726,6.785714285714286
569,527,E 33 St & 1 Ave,E 2 St & Avenue C,40.74315566,-73.97434726,6.785714285714286
570,527,E 33 St & 1 Ave,W 45 St & 8 Ave,40.74315566,-73.97434726,6.785714285714286
571,527,E 33 St & 1 Ave,John St & William St,40.74315566,-73.97434726,6.785714285714286
572,527,E 33 St & 1 Ave,E 20 St & 2 Ave,40.74315566,-73.97434726,6.785714285714286
573,527,E 33 St & 1 Ave,E 32 St & Park Ave,40.74315566,-73.97434726,6.785714285714286
574,527,E 33 St & 1 Ave,Broadway & W 24 St,40.74315566,-73.97434726,6.785714285714286
575,527,E 33 St & 1 Ave,E 3 St & 1 Ave,40.74315566,-73.97434726,6.785714285714286
576,527,E 33 St & 1 Ave,Broadway & W 55 St,40.74315566,-73.97434726,6.785714285714286
577,527,E 33 St & 1 Ave,Broadway & W 32 St,40.74315566,-73.97434726,6.785714285714286
578,527,E 33 St & 1 Ave,E 17 St & Broadway,40.74315566,-73.97434726,6.785714285714286
580,527,E 33 St & 1 Ave,Grand Army Plaza & Central Park S,40.74315566,-73.97434726,6.785714285714286
581,527,E 33 St & 1 Ave,E 55 St & 2 Ave,40.74315566,-73.97434726,6.785714285714286
582,527,E 33 St & 1 Ave,Duane St & Greenwich St,40.74315566,-73.97434726,6.785714285714286
583,527,E 33 St & 1 Ave,Broadway & W 53 St,40.74315566,-73.97434726,6.785714285714286
584,527,E 33 St & 1 Ave,Stanton St & Chrystie St,40.74315566,-73.97434726,6.785714285714286
585,527,E 33 St & 1 Ave,W 43 St & 6 Ave,40.74315566,-73.97434726,6.785714285714286
587,527,E 33 St & 1 Ave,E 33 St & 5 Ave,40.74315566,-73.97434726,6.785714285714286
588,527,E 33 St & 1 Ave,W 37 St & 5 Ave,40.74315566,-73.97434726,6.785714285714286
589,527,E 33 St & 1 Ave,West St & Chambers St,40.74315566,-73.97434726,6.785714285714286
590,527,E 33 St & 1 Ave,W 59 St & 10 Ave,40.74315566,-73.97434726,6.785714285714286
591,527,E 33 St & 1 Ave,E 2 St & Avenue B,40.74315566,-73.97434726,6.785714285714286
592,527,E 33 St & 1 Ave,Lexington Ave & E 24 St,40.74315566,-73.97434726,6.785714285714286
594,527,E 33 St & 1 Ave,E 25 St & 1 Ave,40.74315566,-73.97434726,6.785714285714286
596,527,E 33 St & 1 Ave,E 30 St & Park Ave S,40.74315566,-73.97434726,6.785714285714286
597,527,E 33 St & 1 Ave,South St & Gouverneur Ln,40.74315566,-73.97434726,6.785714285714286
598,527,E 33 St & 1 Ave,E 40 St & 5 Ave,40.74315566,-73.97434726,6.785714285714286
599,527,E 33 St & 1 Ave,Greenwich Ave & Charles St,40.74315566,-73.97434726,6.785714285714286
601,527,E 33 St & 1 Ave,W 41 St & 8 Ave,40.74315566,-73.97434726,6.785714285714286
603,527,E 33 St & 1 Ave,E 25 St & 2 Ave,40.74315566,-73.97434726,6.785714285714286
604,527,E 33 St & 1 Ave,Forsyth St & Canal St,40.74315566,-73.97434726,6.785714285714286
605,527,E 33 St & 1 Ave,E 56 St & 3 Ave,40.74315566,-73.97434726,6.785714285714286
606,527,E 33 St & 1 Ave,E 47 St & 1 Ave,40.74315566,-73.97434726,6.785714285714286
607,527,E 33 St & 1 Ave,E 2 St & 2 Ave,40.74315566,-73.97434726,6.785714285714286
609,527,E 33 St & 1 Ave,1 Ave & E 15 St,40.74315566,-73.97434726,6.785714285714286
612,527,E 33 St & 1 Ave,E 53 St & Madison Ave,40.74315566,-73.97434726,6.785714285714286
613,527,E 33 St & 1 Ave,W 51 St & 6 Ave,40.74315566,-73.97434726,6.785714285714286
615,527,E 33 St & 1 Ave,W 31 St & 7 Ave,40.74315566,-73.97434726,6.785714285714286
617,527,E 33 St & 1 Ave,Rivington St & Chrystie St,40.74315566,-73.97434726,6.785714285714286
618,527,E 33 St & 1 Ave,W 22 St & 10 Ave,40.74315566,-73.97434726,6.785714285714286
619,527,E 33 St & 1 Ave,E 48 St & 3 Ave,40.74315566,-73.97434726,6.785714285714286
620,527,E 33 St & 1 Ave,Front St & Maiden Ln,40.74315566,-73.97434726,6.785714285714286
621,527,E 33 St & 1 Ave,E 13 St & Avenue A,40.74315566,-73.97434726,6.785714285714286
622,527,E 33 St & 1 Ave,Park Pl & Church St,40.74315566,-73.97434726,6.785714285714286
625,527,E 33 St & 1 Ave,E 51 St & 1 Ave,40.74315566,-73.97434726,6.785714285714286
627,527,E 33 St & 1 Ave,Allen St & Hester St,40.74315566,-73.97434726,6.785714285714286
628,527,E 33 St & 1 Ave,E 14 St & Avenue B,40.74315566,-73.97434726,6.785714285714286
630,527,E 33 St & 1 Ave,E 12 St & 3 Ave,40.74315566,-73.97434726,6.785714285714286
631,527,E 33 St & 1 Ave,E 7 St & Avenue A,40.74315566,-73.97434726,6.785714285714286
633,527,E 33 St & 1 Ave,W 25 St & 6 Ave,40.74315566,-73.97434726,6.785714285714286
637,527,E 33 St & 1 Ave,W Broadway & Spring St,40.74315566,-73.97434726,6.785714285714286
638,527,E 33 St & 1 Ave,Great Jones St,40.74315566,-73.97434726,6.785714285714286
642,527,E 33 St & 1 Ave,E 37 St & Lexington Ave,40.74315566,-73.97434726,6.785714285714286
643,527,E 33 St & 1 Ave,E 11 St & 2 Ave,40.74315566,-73.97434726,6.785714285714286
647,527,E 33 St & 1 Ave,Allen St & E Houston St,40.74315566,-73.97434726,6.785714285714286
649,527,E 33 St & 1 Ave,Broadway & W 58 St,40.74315566,-73.97434726,6.785714285714286
650,527,E 33 St & 1 Ave,Broad St & Bridge St,40.74315566,-73.97434726,6.785714285714286
652,527,E 33 St & 1 Ave,9 Ave & W 45 St,40.74315566,-73.97434726,6.785714285714286
653,527,E 33 St & 1 Ave,Pershing Square N,40.74315566,-73.97434726,6.785714285714286
654,527,E 33 St & 1 Ave,Central Park S & 6 Ave,40.74315566,-73.97434726,6.785714285714286
659,527,E 33 St & 1 Ave,Broadway & E 22 St,40.74315566,-73.97434726,6.785714285714286
660,527,E 33 St & 1 Ave,Carlton Ave & Park Ave,40.74315566,-73.97434726,6.785714285714286
662,527,E 33 St & 1 Ave,Fulton St & William St,40.74315566,-73.97434726,6.785714285714286
665,527,E 33 St & 1 Ave,Broadway & W 51 St,40.74315566,-73.97434726,6.785714285714286
666,527,E 33 St & 1 Ave,W 13 St & 5 Ave,40.74315566,-73.97434726,6.785714285714286
669,527,E 33 St & 1 Ave,Henry St & Grand St,40.74315566,-73.97434726,6.785714285714286
672,527,E 33 St & 1 Ave,8 Ave & W 33 St,40.74315566,-73.97434726,6.785714285714286
673,527,E 33 St & 1 Ave,E 4 St & 2 Ave,40.74315566,-73.97434726,6.785714285714286
674,527,E 33 St & 1 Ave,York St & Jay St,40.74315566,-73.97434726,6.785714285714286
675,527,E 33 St & 1 Ave,E 19 St & 3 Ave,40.74315566,-73.97434726,6.785714285714286
677,527,E 33 St & 1 Ave,Mercer St & Bleecker St,40.74315566,-73.97434726,6.785714285714286
680,527,E 33 St & 1 Ave,Atlantic Ave & Fort Greene Pl,40.74315566,-73.97434726,6.785714285714286
681,527,E 33 St & 1 Ave,E 53 St & Lexington Ave,40.74315566,-73.97434726,6.785714285714286
683,527,E 33 St & 1 Ave,St Marks Pl & 2 Ave,40.74315566,-73.97434726,6.785714285714286
685,527,E 33 St & 1 Ave,Lexington Ave & E 26 St,40.74315566,-73.97434726,6.785714285714286
686,527,E 33 St & 1 Ave,E 16 St & Irving Pl,40.74315566,-73.97434726,6.785714285714286
690,527,E 33 St & 1 Ave,Madison St & Montgomery St,40.74315566,-73.97434726,6.785714285714286
691,527,E 33 St & 1 Ave,W 24 St & 7 Ave,40.74315566,-73.97434726,6.785714285714286
694,527,E 33 St & 1 Ave,E 39 St & 3 Ave,40.74315566,-73.97434726,6.785714285714286
695,527,E 33 St & 1 Ave,E 55 St & Lexington Ave,40.74315566,-73.97434726,6.785714285714286
697,527,E 33 St & 1 Ave,FDR Drive & E 35 St,40.74315566,-73.97434726,6.785714285714286
699,527,E 33 St & 1 Ave,E 43 St & Vanderbilt Ave,40.74315566,-73.97434726,6.785714285714286
700,527,E 33 St & 1 Ave,2 Ave & E 58 St,40.74315566,-73.97434726,6.785714285714286
702,527,E 33 St & 1 Ave,Market St & Cherry St,40.74315566,-73.97434726,6.785714285714286
707,527,E 33 St & 1 Ave,E 47 St & Park Ave,40.74315566,-73.97434726,6.785714285714286
709,527,E 33 St & 1 Ave,W 56 St & 10 Ave,40.74315566,-73.97434726,6.785714285714286
710,527,E 33 St & 1 Ave,State St,40.74315566,-73.97434726,6.785714285714286
714,527,E 33 St & 1 Ave,Centre St & Chambers St,40.74315566,-73.97434726,6.785714285714286
715,527,E 33 St & 1 Ave,Broadway & W 29 St,40.74315566,-73.97434726,6.785714285714286
725,527,E 33 St & 1 Ave,Sullivan St & Washington Sq,40.74315566,-73.97434726,6.785714285714286
727,527,E 33 St & 1 Ave,E 10 St & 5 Ave,40.74315566,-73.97434726,6.785714285714286
733,521,8 Ave & W 31 St,E 31 St & 3 Ave,40.75044999,-73.99481051,13.892857142857142
734,521,8 Ave & W 31 St,W 26 St & 10 Ave,40.75044999,-73.99481051,13.892857142857142
735,521,8 Ave & W 31 St,Broadway & W 58 St,40.75044999,-73.99481051,13.892857142857142
736,521,8 Ave & W 31 St,9 Ave & W 16 St,40.75044999,-73.99481051,13.892857142857142
737,521,8 Ave & W 31 St,W 39 St & 9 Ave,40.75044999,-73.99481051,13.892857142857142
738,521,8 Ave & W 31 St,E 17 St & Broadway,40.75044999,-73.99481051,13.892857142857142
739,521,8 Ave & W 31 St,10 Ave & W 28 St,40.75044999,-73.99481051,13.892857142857142
740,521,8 Ave & W 31 St,South St & Gouverneur Ln,40.75044999,-73.99481051,13.892857142857142
741,521,8 Ave & W 31 St,E 15 St & 3 Ave,40.75044999,-73.99481051,13.892857142857142
742,521,8 Ave & W 31 St,W 24 St & 7 Ave,40.75044999,-73.99481051,13.892857142857142
743,521,8 Ave & W 31 St,Broadway & E 22 St,40.75044999,-73.99481051,13.892857142857142
744,521,8 Ave & W 31 St,E 56 St & 3 Ave,40.75044999,-73.99481051,13.892857142857142
745,521,8 Ave & W 31 St,1 Ave & E 18 St,40.75044999,-73.99481051,13.892857142857142
746,521,8 Ave & W 31 St,9 Ave & W 18 St,40.75044999,-73.99481051,13.892857142857142
747,521,8 Ave & W 31 St,1 Ave & E 15 St,40.75044999,-73.99481051,13.892857142857142
748,521,8 Ave & W 31 St,8 Ave & W 31 St,40.75044999,-73.99481051,13.892857142857142
749,521,8 Ave & W 31 St,Broadway & W 24 St,40.75044999,-73.99481051,13.892857142857142
750,521,8 Ave & W 31 St,W 22 St & 8 Ave,40.75044999,-73.99481051,13.892857142857142
752,521,8 Ave & W 31 St,Forsyth St & Canal St,40.75044999,-73.99481051,13.892857142857142
754,521,8 Ave & W 31 St,W 22 St & 10 Ave,40.75044999,-73.99481051,13.892857142857142
756,521,8 Ave & W 31 St,W 15 St & 7 Ave,40.75044999,-73.99481051,13.892857142857142
757,521,8 Ave & W 31 St,West St & Chambers St,40.75044999,-73.99481051,13.892857142857142
758,521,8 Ave & W 31 St,E 25 St & 2 Ave,40.75044999,-73.99481051,13.892857142857142
759,521,8 Ave & W 31 St,W 43 St & 10 Ave,40.75044999,-73.99481051,13.892857142857142
761,521,8 Ave & W 31 St,Broadway & W 41 St,40.75044999,-73.99481051,13.892857142857142
762,521,8 Ave & W 31 St,W 18 St & 6 Ave,40.75044999,-73.99481051,13.892857142857142
763,521,8 Ave & W 31 St,9 Ave & W 45 St,40.75044999,-73.99481051,13.892857142857142
766,521,8 Ave & W 31 St,6 Ave & W 33 St,40.75044999,-73.99481051,13.892857142857142
767,521,8 Ave & W 31 St,Watts St & Greenwich St,40.75044999,-73.99481051,13.892857142857142
768,521,8 Ave & W 31 St,E 58 St & 3 Ave,40.75044999,-73.99481051,13.892857142857142
769,521,8 Ave & W 31 St,Cliff St & Fulton St,40.75044999,-73.99481051,13.892857142857142
770,521,8 Ave & W 31 St,5 Ave & E 29 St,40.75044999,-73.99481051,13.892857142857142
771,521,8 Ave & W 31 St,6 Ave & Canal St,40.75044999,-73.99481051,13.892857142857142
772,521,8 Ave & W 31 St,Broadway & W 51 St,40.75044999,-73.99481051,13.892857142857142
773,521,8 Ave & W 31 St,E 30 St & Park Ave S,40.75044999,-73.99481051,13.892857142857142
774,521,8 Ave & W 31 St,Broadway & W 60 St,40.75044999,-73.99481051,13.892857142857142
775,521,8 Ave & W 31 St,Lexington Ave & E 26 St,40.75044999,-73.99481051,13.892857142857142
777,521,8 Ave & W 31 St,E 43 St & 2 Ave,40.75044999,-73.99481051,13.892857142857142
783,521,8 Ave & W 31 St,E 16 St & Irving Pl,40.75044999,-73.99481051,13.892857142857142
784,521,8 Ave & W 31 St,Grand Army Plaza & Central Park S,40.75044999,-73.99481051,13.892857142857142
785,521,8 Ave & W 31 St,Water - Whitehall Plaza,40.75044999,-73.99481051,13.892857142857142
786,521,8 Ave & W 31 St,South End Ave & Liberty St,40.75044999,-73.99481051,13.892857142857142
788,521,8 Ave & W 31 St,W 49 St & 5 Ave,40.75044999,-73.99481051,13.892857142857142
789,521,8 Ave & W 31 St,11 Ave & W 27 St,40.75044999,-73.99481051,13.892857142857142
790,521,8 Ave & W 31 St,E 43 St & Vanderbilt Ave,40.75044999,-73.99481051,13.892857142857142
795,521,8 Ave & W 31 St,Vesey Pl & River Terrace,40.75044999,-73.99481051,13.892857142857142
796,521,8 Ave & W 31 St,W 38 St & 8 Ave,40.75044999,-73.99481051,13.892857142857142
797,521,8 Ave & W 31 St,E 11 St & Broadway,40.75044999,-73.99481051,13.892857142857142
800,521,8 Ave & W 31 St,W 52 St & 9 Ave,40.75044999,-73.99481051,13.892857142857142
803,521,8 Ave & W 31 St,E 11 St & 2 Ave,40.75044999,-73.99481051,13.892857142857142
804,521,8 Ave & W 31 St,E 39 St & 2 Ave,40.75044999,-73.99481051,13.892857142857142
806,521,8 Ave & W 31 St,Murray St & West St,40.75044999,-73.99481051,13.892857142857142
807,521,8 Ave & W 31 St,Central Park S & 6 Ave,40.75044999,-73.99481051,13.892857142857142
808,521,8 Ave & W 31 St,Broadway & W 53 St,40.75044999,-73.99481051,13.892857142857142
809,521,8 Ave & W 31 St,W 20 St & 11 Ave,40.75044999,-73.99481051,13.892857142857142
811,521,8 Ave & W 31 St,W 47 St & 10 Ave,40.75044999,-73.99481051,13.892857142857142
812,521,8 Ave & W 31 St,E 7 St & Avenue A,40.75044999,-73.99481051,13.892857142857142
815,521,8 Ave & W 31 St,Fulton St & Rockwell Pl,40.75044999,-73.99481051,13.892857142857142
818,521,8 Ave & W 31 St,W 41 St & 8 Ave,40.75044999,-73.99481051,13.892857142857142
820,521,8 Ave & W 31 St,8 Ave & W 52 St,40.75044999,-73.99481051,13.892857142857142
821,521,8 Ave & W 31 St,W 29 St & 9 Ave,40.75044999,-73.99481051,13.892857142857142
822,521,8 Ave & W 31 St,W 37 St & 10 Ave,40.75044999,-73.99481051,13.892857142857142
823,521,8 Ave & W 31 St,Greenwich St & N Moore St,40.75044999,-73.99481051,13.892857142857142
824,521,8 Ave & W 31 St,W 56 St & 10 Ave,40.75044999,-73.99481051,13.892857142857142
826,521,8 Ave & W 31 St,E 27 St & 1 Ave,40.75044999,-73.99481051,13.892857142857142
827,521,8 Ave & W 31 St,W 45 St & 6 Ave,40.75044999,-73.99481051,13.892857142857142
828,521,8 Ave & W 31 St,W 20 St & 8 Ave,40.75044999,-73.99481051,13.892857142857142
834,521,8 Ave & W 31 St,W 45 St & 8 Ave,40.75044999,-73.99481051,13.892857142857142
837,521,8 Ave & W 31 St,Pearl St & Anchorage Pl,40.75044999,-73.99481051,13.892857142857142
839,521,8 Ave & W 31 St,Pershing Square N,40.75044999,-73.99481051,13.892857142857142
844,521,8 Ave & W 31 St,Greenwich St & Warren St,40.75044999,-73.99481051,13.892857142857142
846,521,8 Ave & W 31 St,Broadway & W 29 St,40.75044999,-73.99481051,13.892857142857142
849,521,8 Ave & W 31 St,W 44 St & 5 Ave,40.75044999,-73.99481051,13.892857142857142
850,521,8 Ave & W 31 St,Barclay St & Church St,40.75044999,-73.99481051,13.892857142857142
851,521,8 Ave & W 31 St,Broadway & W 49 St,40.75044999,-73.99481051,13.892857142857142
852,521,8 Ave & W 31 St,University Pl & E 14 St,40.75044999,-73.99481051,13.892857142857142
853,521,8 Ave & W 31 St,Mercer St & Bleecker St,40.75044999,-73.99481051,13.892857142857142
855,521,8 Ave & W 31 St,Washington Pl & Broadway,40.75044999,-73.99481051,13.892857142857142
857,521,8 Ave & W 31 St,E 45 St & 3 Ave,40.75044999,-73.99481051,13.892857142857142
858,521,8 Ave & W 31 St,W 49 St & 8 Ave,40.75044999,-73.99481051,13.892857142857142
859,521,8 Ave & W 31 St,Broadway & W 55 St,40.75044999,-73.99481051,13.892857142857142
867,521,8 Ave & W 31 St,W 43 St & 6 Ave,40.75044999,-73.99481051,13.892857142857142
870,521,8 Ave & W 31 St,W 46 St & 11 Ave,40.75044999,-73.99481051,13.892857142857142
872,521,8 Ave & W 31 St,Lexington Ave & E 24 St,40.75044999,-73.99481051,13.892857142857142
873,521,8 Ave & W 31 St,W Houston St & Hudson St,40.75044999,-73.99481051,13.892857142857142
876,521,8 Ave & W 31 St,9 Ave & W 14 St,40.75044999,-73.99481051,13.892857142857142
883,521,8 Ave & W 31 St,W 56 St & 6 Ave,40.75044999,-73.99481051,13.892857142857142
884,521,8 Ave & W 31 St,Perry St & Bleecker St,40.75044999,-73.99481051,13.892857142857142
887,521,8 Ave & W 31 St,Church St & Leonard St,40.75044999,-73.99481051,13.892857142857142
889,521,8 Ave & W 31 St,9 Ave & W 22 St,40.75044999,-73.99481051,13.892857142857142
892,521,8 Ave & W 31 St,St Marks Pl & 1 Ave,40.75044999,-73.99481051,13.892857142857142
894,521,8 Ave & W 31 St,Little West St & 1 Pl,40.75044999,-73.99481051,13.892857142857142
895,521,8 Ave & W 31 St,E 16 St & 5 Ave,40.75044999,-73.99481051,13.892857142857142
897,521,8 Ave & W 31 St,8 Ave & W 33 St,40.75044999,-73.99481051,13.892857142857142
900,521,8 Ave & W 31 St,Lafayette St & Jersey St,40.75044999,-73.99481051,13.892857142857142
901,521,8 Ave & W 31 St,Allen St & E Houston St,40.75044999,-73.99481051,13.892857142857142
903,521,8 Ave & W 31 St,11 Ave & W 41 St,40.75044999,-73.99481051,13.892857142857142
906,521,8 Ave & W 31 St,John St & William St,40.75044999,-73.99481051,13.892857142857142
913,521,8 Ave & W 31 St,State St,40.75044999,-73.99481051,13.892857142857142
915,521,8 Ave & W 31 St,Broadway & W 39 St,40.75044999,-73.99481051,13.892857142857142
917,521,8 Ave & W 31 St,Suffolk St & Stanton St,40.75044999,-73.99481051,13.892857142857142
918,521,8 Ave & W 31 St,E 40 St & 5 Ave,40.75044999,-73.99481051,13.892857142857142
919,521,8 Ave & W 31 St,W 37 St & 5 Ave,40.75044999,-73.99481051,13.892857142857142
920,521,8 Ave & W 31 St,Carmine St & 6 Ave,40.75044999,-73.99481051,13.892857142857142
921,521,8 Ave & W 31 St,W 54 St & 9 Ave,40.75044999,-73.99481051,13.892857142857142
924,521,8 Ave & W 31 St,Christopher St & Greenwich St,40.75044999,-73.99481051,13.892857142857142
